nr_empenho;nr_liquidac;dia;mes;ano;valor;operacao;historico;existe_contrato;nr_contrato_tce;nr_contrato;ano_contrato;existe_nf;nr_nf;serie_nf;tipo_contrato
0201902002436;00000000000000003029;29;4;2019;3.438,00;000000000000000000000000000000;"CONTRIB AO FPSM PARTE PATRONAL 13,68% REF. REMUN. ABRIL/2019.  CAMARA ESTATUTARIOS";X;0;"                    ";0;X;0;"   ";X
0201902000182;00000000000000003033;6;5;2019;499,50;000000000000000000000000000000;"SINAL DE INTERNET COM FIBRA OPTICA JUNTO A CAMARA DE VEREADORES NO EXERCICIO 2019 CONF RD 004 EM ANEXO.   VALOR MENSAL = R$ 99,90";N;0;"                    ";0;S;1823;"1  ";X
0201902000183;00000000000000003035;6;5;2019;2.500,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: PORTAL DA TRANSPARENCIA E  SITE OFICIAL DA CAMARA CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 500,00  IRRF 1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;37191;"1  ";C
0201902000182;00000000000000003036;6;5;2019;499,50;000000000000000000000000000000;"SINAL DE INTERNET COM FIBRA OPTICA JUNTO A CAMARA DE VEREADORES NO EXERCICIO 2019 CONF RD 004 EM ANEXO.   VALOR MENSAL = R$ 99,90";N;0;"                    ";0;S;2484;"1  ";X
0201902002447;00000000000000003049;29;4;2019;7.030,50;000000000000000000000000000000;"VALE ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No 72/17 CONF. RELATORIO PARA EMPENHO E NF-E 12690 EM ANEXO.   PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";S;121;"134                 ";2017;S;12690;"0  ";C
0201902001267;00000000000000003260;10;5;2019;3.750,00;000000000000000000000000000000;"ASSESSORIA E CONSULTORIA TECNICA E JURIDICA PRESENCIAL E A DISTANCIA PARA A CAMARA DE VEREADORES NO EXERCICIO DE 2019. CONF RD 29 EM ANEXO.   PROCESSO DE INEXIGIBILIDADE 001/2019 CONTRATO No 01/2019.";N;0;"                    ";0;S;720;"0  ";X
0201902001267;00000000000000003261;10;5;2019;3.750,00;000000000000000000000000000000;"ASSESSORIA E CONSULTORIA TECNICA E JURIDICA PRESENCIAL E A DISTANCIA PARA A CAMARA DE VEREADORES NO EXERCICIO DE 2019. CONF RD 29 EM ANEXO.   PROCESSO DE INEXIGIBILIDADE 001/2019 CONTRATO No 01/2019.";N;0;"                    ";0;S;721;"0  ";X
0201902002702;00000000000000003504;23;5;2019;5.778,00;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE MAIO 2019.  CAMARA VEREADORES  REPRESENTACAO";X;0;"                    ";0;X;0;"   ";X
0201902002703;00000000000000003505;23;5;2019;173.340,00;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE MAIO 2019.  CAMARA VEREADORES  SUBSIDIOS";X;0;"                    ";0;X;0;"   ";X
0201902002704;00000000000000003506;23;5;2019;51.769,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE MAIO 2019.  CAMARA CCS  SALARIO C/C";X;0;"                    ";0;X;0;"   ";X
0201902002705;00000000000000003507;23;5;2019;22.537,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE MAIO 2019.  CAMARA ESTATUTARIOS  VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201902002706;00000000000000003508;23;5;2019;2.735,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE MAIO 2019.  CAMARA ESTATUTARIOS  ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201902002947;00000000000000003782;28;5;2019;37.614,50;000000000000000000000000000000;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO MES DE MAIO/2019  VEREADORES";X;0;"                    ";0;X;0;"   ";X
0201902002948;00000000000000003783;28;5;2019;10.871,50;000000000000000000000000000000;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO MES DE MAIO/2019  CAMARA CCS";X;0;"                    ";0;X;0;"   ";X
0201902003029;00000000000000003879;29;5;2019;3.457,00;000000000000000000000000000000;"CONTRIB AO FPSM PARTE PATRONAL 13,68% REF. REMUN. MAIO/2019.  CAMARA ESTATUTARIOS";X;0;"                    ";0;X;0;"   ";X
0201902000179;00000000000000003978;4;6;2019;678,00;000000000000000000000000000000;"LIGACOES TELEFONICAS REALIZADAS ATRAVES DA LINHA 3539-1295 DA CAMARA DE VEREADORES NO EXERCICIO DE 2019 CONF RD 001/19 EM ANEXO.   FATURA No   REF. MES.";N;0;"                    ";0;S;7391960;"U  ";X
0201902001267;00000000000000004012;4;6;2019;3.750,00;000000000000000000000000000000;"ASSESSORIA E CONSULTORIA TECNICA E JURIDICA PRESENCIAL E A DISTANCIA PARA A CAMARA DE VEREADORES NO EXERCICIO DE 2019. CONF RD 29 EM ANEXO.   PROCESSO DE INEXIGIBILIDADE 001/2019 CONTRATO No 01/2019.";N;0;"                    ";0;S;848;"0  ";X
0201902003054;00000000000000003905;31;5;2019;7.257,50;000000000000000000000000000000;"VALE ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No 72/17 CONF. RELATORIO PARA EMPENHO E NF-E 13578 EM ANEXO.   PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";S;121;"134                 ";2017;S;13578;"0  ";C
0201902000183;00000000000000004139;7;6;2019;2.500,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: PORTAL DA TRANSPARENCIA E  SITE OFICIAL DA CAMARA CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 500,00  IRRF 1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;38282;"1  ";C
0201902002691;00000000000000004140;7;6;2019;1.200,00;000000000000000000000000000000;"CARGA DE EXTINTORES DE AGUA E PO PARA ATENDER AS EXIGENCIAS DE SEGURANCA E PREVENCAO DE INCENDIO DA CAMARA DE VEREADORES. CONF RD 70 EM ANEXO.";N;0;"                    ";0;S;168;"1  ";X
0201902000182;00000000000000004141;7;6;2019;499,50;000000000000000000000000000000;"SINAL DE INTERNET COM FIBRA OPTICA JUNTO A CAMARA DE VEREADORES NO EXERCICIO 2019 CONF RD 004 EM ANEXO.   VALOR MENSAL = R$ 99,90";N;0;"                    ";0;S;3546;"1  ";X
0201902000711;00000000000000004364;18;6;2019;270,00;000000000000000000000000000000;"PUBLICACAO DE ATOS OFICIAIS DA CAMARA DE VAREADORES NO EXERCICIO 2019 CONF RD 015 EM ANEXO.";N;0;"                    ";0;S;685;"1  ";X
0201902003265;00000000000000004420;18;6;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIAS 25, 26, 27 E 28/06/19 PARA PARTICIPAR DO CURSO ""ASPECTOS RELEVANTES COMPETENCIAS DAS CAMARAS MUNICIPAIS: ORGANIZACAO DO PROCESSO LEGISLATIVO, OBRIGACOES E RESPONSABILIDADES DOS VEREADORES, PRESIDENTE E ASSESSORES; COMO ORGANIZAR A CAMARA MUNICIPAL E PRESTACAO DE CONTAS DE GESTAO E CALENDARIO DE OBRIGACOES. PALESTRA ESPECIAL: A HUMANIZACAO NO SERVICO PUBLICO - TE";X;0;"                    ";0;X;0;"   ";X
0201902003266;00000000000000004421;18;6;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIAS 25, 26, 27 E 28/06/19 PARA PARTICIPAR DO CURSO ""ASPECTOS RELEVANTES COMPETENCIAS DAS CAMARAS MUNICIPAIS: ORGANIZACAO DO PROCESSO LEGISLATIVO, OBRIGACOES E RESPONSABILIDADES DOS VEREADORES, PRESIDENTE E ASSESSORES; COMO ORGANIZAR A CAMARA MUNICIPAL E PRESTACAO DE CONTAS DE GESTAO E CALENDARIO DE OBRIGACOES. PALESTRA ESPECIAL: A HUMANIZACAO NO SERVICO PUBLICO - TE";X;0;"                    ";0;X;0;"   ";X
0201902003267;00000000000000004422;18;6;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIAS 25, 26, 27 E 28/06/19 PARA PARTICIPAR DO CURSO ""ASPECTOS RELEVANTES COMPETENCIAS DAS CAMARAS MUNICIPAIS: ORGANIZACAO DO PROCESSO LEGISLATIVO, OBRIGACOES E RESPONSABILIDADES DOS VEREADORES, PRESIDENTE E ASSESSORES; COMO ORGANIZAR A CAMARA MUNICIPAL E PRESTACAO DE CONTAS DE GESTAO E CALENDARIO DE OBRIGACOES. PALESTRA ESPECIAL: A HUMANIZACAO NO SERVICO PUBLICO - TE";X;0;"                    ";0;X;0;"   ";X
0201902003268;00000000000000004423;18;6;2019;5.934,00;000000000000000000000000000000;"INDENIZACAO DE TRANSPORTE PARA O VEREADOR BRASIL DE FREITAS NETO, PEDRO ALEX DE LIMA E ADILAR MELLER  PARTICIPAREM DO CURSO ""ASPECTOS RELEVANTES COMPETENCIAS DAS CAMARAS MUNICIPAIS: ORGANIZACAO DO PROCESSO LEGISLATIVO, OBRIGACOES E RESPONSABILIDADES DOS VEREADORES, PRESIDENTE E ASSESSORES; COMO ORGANIZAR A CAMARA MUNICIPAL E PRESTACAO DE CONTAS DE GESTAO E CALENDARIO DE OBRIGACOES. PALESTRA ESPECI";X;0;"                    ";0;X;0;"   ";X
0201902003269;00000000000000004424;18;6;2019;8.850,00;000000000000000000000000000000;"03 TAXA DE INSCRICAO PARA OS VEREADORES BRASIL DE FREITAS NETO, PEDRO ALEX DE LIMA E ADILAR MELLER PARTICIPAREM DO CURSO ""ASPECTOS RELEVANTES COMPETENCIAS DAS CAMARAS MUNICIPAIS: ORGANIZACAO DO PROCESSO LEGISLATIVO, OBRIGACOES E RESPONSABILIDADES DOS VEREADORES, PRESIDENTE E ASSESSORES; COMO ORGANIZAR A CAMARA MUNICIPAL E PRESTACAO DE CONTAS DE GESTAO E CALENDARIO DE OBRIGACOES. PALESTRA ESPECIAL:";N;0;"                    ";0;N;0;"   ";X
0201902003332;00000000000000004469;25;6;2019;22.537,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JUNHO 2019.  CAMARA ESTATUTARIOS   VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201902003333;00000000000000004470;25;6;2019;1.139,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JUNHO 2019.  CAMARA ESTATUTARIOS   FERIAS";X;0;"                    ";0;X;0;"   ";X
0201902003334;00000000000000004471;25;6;2019;2.735,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JUNHO 2019.  CAMARA ESTATUTARIOS   ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201902003335;00000000000000004472;25;6;2019;5.778,00;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JUNHO 2019.  CAMARA VEREADORES  REPRESENTACAO";X;0;"                    ";0;X;0;"   ";X
0201902003336;00000000000000004473;25;6;2019;173.340,00;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JUNHO 2019.  CAMARA VEREADORES  SUBSIDIOS";X;0;"                    ";0;X;0;"   ";X
0201902003337;00000000000000004474;25;6;2019;51.769,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JUNHO 2019.  CAMARA CCS  SALARIO C/C";X;0;"                    ";0;X;0;"   ";X
0201902003565;00000000000000004764;28;6;2019;37.614,50;000000000000000000000000000000;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO MES DE JUNHO/2019  VEREADORES";X;0;"                    ";0;X;0;"   ";X
0201902003566;00000000000000004765;28;6;2019;10.871,50;000000000000000000000000000000;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO MES DE JUNHO/2019  CAMARA CCS";X;0;"                    ";0;X;0;"   ";X
0201902003622;00000000000000004827;28;6;2019;3.613,00;000000000000000000000000000000;"CONTRIB AO FPSM PARTE PATRONAL 13,68% REF. REMUN. JUNHO/2019.  CAMARA ESTATUTARIOS";X;0;"                    ";0;X;0;"   ";X
0201902003635;00000000000000004857;28;6;2019;8.542,50;000000000000000000000000000000;"VALE ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No 72/17 CONF. RELATORIO PARA EMPENHO E NF-E 14.312 EM ANEXO NE 3625.   PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017";S;121;"134                 ";2017;S;14312;"0  ";C
0201902000179;00000000000000005066;4;7;2019;878,00;000000000000000000000000000000;"LIGACOES TELEFONICAS REALIZADAS ATRAVES DA LINHA 3539-1295 DA CAMARA DE VEREADORES NO EXERCICIO DE 2019 CONF RD 001/19 EM ANEXO.   FATURA No   REF. MES.";N;0;"                    ";0;S;8045491;"U  ";X
0201902003758;00000000000000005116;5;7;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIA 16, 17, 18 E 19/07/2019 PARA PARTICIPAR DO CURSO: OBRIGACOES E ACOES LEGISLATIVAS INDISPENSAVEIS PARA ASSESSORES, VEREADORES E SERVIDORES: GESTAO FINANCEIRA, PRECATORIOS, ORGANIZACAO DE GABINETES, ASSESSORAMENTO, GESTAO E FISCALIZACAO DE CONTRATOS, SINDICANCIA E PAD, INDEPENDENCIA FINANCEIRA DA CAMARA MUNICIPAL, EMPENHO DE DESPESAS, POLITICA NACIONAL DE MOBILIDAD";X;0;"                    ";0;X;0;"   ";X
0201902003759;00000000000000005117;5;7;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIA 16, 17, 18 E 19/07/2019 PARA PARTICIPAR DO CURSO: OBRIGACOES E ACOES LEGISLATIVAS INDISPENSAVEIS PARA ASSESSORES, VEREADORES E SERVIDORES: GESTAO FINANCEIRA, PRECATORIOS, ORGANIZACAO DE GABINETES, ASSESSORAMENTO, GESTAO E FISCALIZACAO DE CONTRATOS, SINDICANCIA E PAD, INDEPENDENCIA FINANCEIRA DA CAMARA MUNICIPAL, EMPENHO DE DESPESAS, POLITICA NACIONAL DE MOBILIDAD";X;0;"                    ";0;X;0;"   ";X
0201902003760;00000000000000005118;5;7;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIA 16, 17, 18 E 19/07/2019 PARA PARTICIPAR DO CURSO: OBRIGACOES E ACOES LEGISLATIVAS INDISPENSAVEIS PARA ASSESSORES, VEREADORES E SERVIDORES: GESTAO FINANCEIRA, PRECATORIOS, ORGANIZACAO DE GABINETES, ASSESSORAMENTO, GESTAO E FISCALIZACAO DE CONTRATOS, SINDICANCIA E PAD, INDEPENDENCIA FINANCEIRA DA CAMARA MUNICIPAL, EMPENHO DE DESPESAS, POLITICA NACIONAL DE MOBILIDAD";X;0;"                    ";0;X;0;"   ";X
0201902003761;00000000000000005119;5;7;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIA 16, 17, 18 E 19/07/2019 PARA PARTICIPAR DO CURSO: OBRIGACOES E ACOES LEGISLATIVAS INDISPENSAVEIS PARA ASSESSORES, VEREADORES E SERVIDORES: GESTAO FINANCEIRA, PRECATORIOS, ORGANIZACAO DE GABINETES, ASSESSORAMENTO, GESTAO E FISCALIZACAO DE CONTRATOS, SINDICANCIA E PAD, INDEPENDENCIA FINANCEIRA DA CAMARA MUNICIPAL, EMPENHO DE DESPESAS, POLITICA NACIONAL DE MOBILIDAD";X;0;"                    ";0;X;0;"   ";X
0201902003762;00000000000000005120;5;7;2019;5.750,00;000000000000000000000000000000;"INDENIZACAO DE TRANSPORTE PARA OS VEREADORES SONIA CRISTINA TAVARES SOUTO, ANTONIO A. FERREIRA, DIOMAR AUZANI E PEDRO ALEX DE LIMA PARTICIPAREM DO CURSO ""OBRIGACOES E ACOES LEGISLATIVAS INDISPENSAVEIS PARA ASSESSORES, VEREADORES E SERVIDORES: GESTAO FINANCEIRA, PRECATORIOS, ORGANIZACAO DE GABINETES, ASSESSORAMENTO, GESTAO E FISCALIZACAO DE CONTRATOS, SINDICANCIA E PAD, INDEPENDENCIA FINANCEIRA DA";X;0;"                    ";0;X;0;"   ";X
0201902003763;00000000000000005121;5;7;2019;11.800,00;000000000000000000000000000000;"04 TAXA DE INSCRICAO PARA OS VEREADORES SONIA C. T. SOUTO, ANTONIO A. FERREIRA, DIOMAR AUZANI E PEDRO A. DE LIMA PARTICIPAREM DO CURSO ""OBRIGACOES E ACOES LEGISLATIVAS INDISPENSAVEIS PARA ASSESSORES, VEREADORES E SERVIDORES: GESTAO FINANCEIRA, PRECATORIOS, ORGANIZACAO DE GABINETES, ASSESSORAMENTO, GESTAO E FISCALIZACAO DE CONTRATOS, SINDICANCIA E PAD, INDEPENDENCIA FINANCEIRA DA CAMARA MUNICIPAL,";N;0;"                    ";0;N;0;"   ";X
0201902001267;00000000000000005151;9;7;2019;3.750,00;000000000000000000000000000000;"ASSESSORIA E CONSULTORIA TECNICA E JURIDICA PRESENCIAL E A DISTANCIA PARA A CAMARA DE VEREADORES NO EXERCICIO DE 2019. CONF RD 29 EM ANEXO.   PROCESSO DE INEXIGIBILIDADE 001/2019 CONTRATO No 01/2019.";N;0;"                    ";0;S;1021;"0  ";X
0201902003330;00000000000000005152;9;7;2019;1.032,00;000000000000000000000000000000;"MATERIAL DE COPA E COZINHA PARA MANUTENCAO DAS ATIVIDADES DA CAMARA DE VEREADORES. CONF RD 71 EM ANEXO.";N;0;"                    ";0;S;59532;105;X
0201902003331;00000000000000005153;9;7;2019;1.037,50;000000000000000000000000000000;"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENE PARA MANUTENCAO DAS ATIVIDADES DA CAMARA DE VEREADORES. CONF RD 72 EM ANEXO.";N;0;"                    ";0;S;59531;105;X
0201902003329;00000000000000005154;9;7;2019;791,50;000000000000000000000000000000;"MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO PARA A CAMARA DE VEREADORES. CONF RD 73 EM ANEXO.";N;0;"                    ";0;S;1562;"1  ";X
0201902000182;00000000000000005155;9;7;2019;499,50;000000000000000000000000000000;"SINAL DE INTERNET COM FIBRA OPTICA JUNTO A CAMARA DE VEREADORES NO EXERCICIO 2019 CONF RD 004 EM ANEXO.   VALOR MENSAL = R$ 99,90";N;0;"                    ";0;S;4456;001;X
0201902000183;00000000000000005156;9;7;2019;2.500,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: PORTAL DA TRANSPARENCIA E  SITE OFICIAL DA CAMARA CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 500,00  IRRF 1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;39307;"1  ";C
0201902001266;00000000000000005387;17;7;2019;6.937,00;000000000000000000000000000000;"MATERIAL DE EXPEDIENTE PARA MANUTENCAO DAS ATIVIDADES DESENVOLVIDAS NA CAMARA DE VEREADORES. CONF RD 28 EM ANEXO.";N;0;"                    ";0;S;25136257;890;X
0201902000182;00000000000000008246;10;10;2019;499,50;000000000000000000000000000000;"SINAL DE INTERNET COM FIBRA OPTICA JUNTO A CAMARA DE VEREADORES NO EXERCICIO 2019 CONF RD 004 EM ANEXO.   VALOR MENSAL = R$ 99,90";N;0;"                    ";0;S;6742;"1  ";X
0201902000182;00000000000000008247;10;10;2019;499,50;000000000000000000000000000000;"SINAL DE INTERNET COM FIBRA OPTICA JUNTO A CAMARA DE VEREADORES NO EXERCICIO 2019 CONF RD 004 EM ANEXO.   VALOR MENSAL = R$ 99,90";N;0;"                    ";0;S;8413;"1  ";X
0201902003976;00000000000000005538;24;7;2019;22.537,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  CAMARA ESTATUTARIOS  VENCIMENTO";X;0;"                    ";0;X;0;"   ";X
0201902003977;00000000000000005539;24;7;2019;1.139,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  CAMARA ESTATUTARIOS  FERIAS";X;0;"                    ";0;X;0;"   ";X
0201902003978;00000000000000005540;24;7;2019;2.822,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  CAMARA ESTATUTARIOS  ANUENIOS";X;0;"                    ";0;X;0;"   ";X
0201902003979;00000000000000005541;24;7;2019;5.778,00;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  CAMARA VEREADORES  REPRESENTACAO";X;0;"                    ";0;X;0;"   ";X
0201902003980;00000000000000005542;24;7;2019;173.340,00;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  CAMARA VEREADORES  SUBSIDIOS";X;0;"                    ";0;X;0;"   ";X
0201902003981;00000000000000005543;24;7;2019;13.363,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  CAMARA CCS  FERIAS   FERIAS PROPORC.  VERBAS RESCISORIAS";X;0;"                    ";0;X;0;"   ";X
0201902003982;00000000000000005544;24;7;2019;47.187,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  CAMARA CCS  SALARIO C/C  VERBAS RESCISORIAS";X;0;"                    ";0;X;0;"   ";X
0201902003983;00000000000000005545;24;7;2019;10.022,50;000000000000000000000000000000;"REMUNERACAO REFERENTE AO MES DE JULHO 2019.  13o SALARIO  VERBAS RESCISORIAS";X;0;"                    ";0;X;0;"   ";X
0201902000179;00000000000000005767;30;7;2019;1.016,00;000000000000000000000000000000;"LIGACOES TELEFONICAS REALIZADAS ATRAVES DA LINHA 3539-1295 DA CAMARA DE VEREADORES NO EXERCICIO DE 2019 CONF RD 001/19 EM ANEXO.   FATURA No   REF. MES.";N;0;"                    ";0;S;8680177;"U  ";X
0201902004261;00000000000000005867;29;7;2019;3.625,00;000000000000000000000000000000;"CONTRIB AO FPSM PARTE PATRONAL 13,68% REF. REMUN. JULHO/2019.  CAMARA ESTATUTARIOS";X;0;"                    ";0;X;0;"   ";X
0201902004200;00000000000000005806;29;7;2019;8.542,50;000000000000000000000000000000;"VALE ALIMENTACAO PARA OS SERVIDORES MUNICIPAIS CONF. LEI 2734/17 E DECRETO No 72/17 CONF. RELATORIO PARA EMPENHO E NF-E 15558 EM ANEXO NE 4190.   PROC. 144/17 ED. 065/17 PREG. 059/17 CONTRATO 121/2017  REF. JUL/19";S;121;"134                 ";2017;S;15558;"0  ";C
0201902004206;00000000000000005812;29;7;2019;37.614,50;000000000000000000000000000000;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO MES DE JULHO/2019  VEREADORES";X;0;"                    ";0;X;0;"   ";X
0201902004207;00000000000000005813;29;7;2019;12.014,00;000000000000000000000000000000;"CONTRIB. PATRONAL AO INSS REF REMUNERACAO MES DE JULHO/2019  CAMARA CCS";X;0;"                    ";0;X;0;"   ";X
0201902000182;00000000000000006008;5;8;2019;499,50;000000000000000000000000000000;"SINAL DE INTERNET COM FIBRA OPTICA JUNTO A CAMARA DE VEREADORES NO EXERCICIO 2019 CONF RD 004 EM ANEXO.   VALOR MENSAL = R$ 99,90";N;0;"                    ";0;S;5509;"1  ";X
0201902000183;00000000000000006009;5;8;2019;1.775,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: PORTAL DA TRANSPARENCIA E  SITE OFICIAL DA CAMARA CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 500,00  IRRF 1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;40484;"1  ";C
0201902000183;00000000000000006011;5;8;2019;833,00;000000000000000000000000000000;"LOCACAO DE SISTEMAS DE INFORMATICA PARA O ANO DE 2019 SISTEMAS: PORTAL DA TRANSPARENCIA E  SITE OFICIAL DA CAMARA CONF CONTRATO No 111/2018.   PROCESSO 107/18 EDITAL 54/18 PREGAO 47/18   VALOR MENSAL = R$ 500,00  IRRF 1,5% NA LIQUIDACAO";S;111;"142                 ";2018;S;40483;"1  ";C
0201902004301;00000000000000006038;5;8;2019;7.989,50;000000000000000000000000000000;"04 DIARIAS A PORTO ALEGRE NOS DIAS 13, 14, 15 E 16/08/19 PARA PARTICIPAR DO CURSO ""TOPICO DE  DESENVOLVIMENTO PESSOAL, COMUNICACAO E FISCALIZACAO PARA CAMARAS DE VEREADORES MUNICIPAIS"" PROMOVIDO PELO INLEGIS CONF SD 85 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
0201902004302;00000000000000006039;5;8;2019;2.950,00;000000000000000000000000000000;"01 TAXA DE INSCRICAO PARA A SERVIDORA SUSANA KOPPER PARTICIPAR DO CURSO "" TOPICO DE DESENVOLVIMENTO PESSOAL, COMUNICACAO E FISCALIZACAO PARA CAMARAS DE VEREADORES"" A SER REALIZADO NOS DIAS 13, 14, 15 E 16.08.19. CONF PEDIDO No 86 EM ANEXO.";N;0;"                    ";0;N;0;"   ";X
0201902004303;00000000000000006040;5;8;2019;2.067,50;000000000000000000000000000000;"INDENIZACAO DE DESPESAS COM PASSAGENS PARA A SERVIDORA SUSANA KOPPER PARTICIPAR DO CURSO "" TOPICO DE DESENVOLVIMENTO PESSOAL, COMUNICACAO E FISCALIZACAO PARA CAMARAS DE VEREADORES"" A SER REALIZADO NOS DIAS 13, 14, 15 E 16.08.19 NO INLEGIS EM PORTO ALEGRE . CONF PEDIDO No 87 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
0201902001267;00000000000000006198;9;8;2019;3.750,00;000000000000000000000000000000;"ASSESSORIA E CONSULTORIA TECNICA E JURIDICA PRESENCIAL E A DISTANCIA PARA A CAMARA DE VEREADORES NO EXERCICIO DE 2019. CONF RD 29 EM ANEXO.   PROCESSO DE INEXIGIBILIDADE 001/2019 CONTRATO No 01/2019.";N;0;"                    ";0;S;1204;"0  ";X
0201902004304;00000000000000006210;9;8;2019;30.750,00;000000000000000000000000000000;"AQUISICAO DE MESA DE SOM E MICROFONE SEM FIO PARA MANUTENCAO DAS ATIVIDADES DA CAMARA DE VEREADORES. CONF PEDIDO 088 EM ANEXO.  EDITAL 005/2019  PROCESSO 004/2019  DISPENSA 003/2019  PATRIM. No";N;0;"                    ";0;S;793;"1  ";X
0201902004458;00000000000000006352;15;8;2019;6.990,50;000000000000000000000000000000;"3,5 DIARIAS A PORTO ALEGRE NOS DIAS 20, 21, 22 E 23/08/19 PARA PARTICIPAR DO CURSO ""APRIMORAMENTO E NIVELAMENTO PARA DESEMPENHO DAS ATRIBUICOES NO PODER LEGISLATIVO E EXECUTIVO PARA VEREADORES, ASSESSORES E SERVIDORES E COMO AUMENTAR A ARRECADACAO"". A SER REALIZADO NO INLEGIS. CONF PEDIDO No 92 E SD 787 EM ANEXO.";X;0;"                    ";0;X;0;"   ";X
