orgao;uniorcam;funcao;subfuncao;programa;projativ;ndo;ndo_f;rv;contrapartida;nr_empenho;dia;mes;ano;valor;credor;cp;reg_preco;nr_licitacao;ano_licitacao;historico;forma_contrat;base_legal;desp_func;licit_compart;cnpj_gerenciador;ano_empenho
5;502;12;361;2;2019;339039160000000;"33 90 39 16 00 00 00";20;0;0201900004519;16;8;2019;6.000,00;4628;0;N;0;0;"MAO   DE  OBRA  PARA  MANUTENCAO  DE  INFRAESTRUTURA  PREDIAL  DA  E.M.E.F. PRESIDENTE GETULIO VARGAS CONF RD 226 EM ANEXO NE 4518.";DPV;1;X;X;00000000000000;2019
3;301;4;131;1;2012;339039900000000;"33 90 39 90 00 00 00";1;0;0201900004520;16;8;2019;300,00;221;0;N;0;0;"PUBLICACAO  NO  DIARIO  OFICIAL DO TERMO ADITIVO DE PRORROGACAO DE VIGENCIA REF.  AO    CONTRATO  DE  REPASSE No 1042.465-17/2017-MCIDADES PLANEJAMENTO URBANO CONF PEDIDO EM ANEXO.";NSA;0;X;X;00000000000000;2019
5;502;12;365;2;2023;339030230000000;"33 90 30 23 00 00 00";20;0;0201900004521;16;8;2019;16.579,00;5394;0;N;54;2019;"CORTINAS  PARA COLOCACAO NAS SALA DE AULA, COZINHA E REFEITORIO DA E. M.E.I LAR DA CRIANCA CONF RD 794 EM ANEXO. PROCESSO No 132/19 DISPENSA No 54/19";DPV;1;X;X;00000000000000;2019
9;902;8;244;11;2083;339030170000000;"33 90 30 17 00 00 00";1038;0;0201900004522;10;10;2019;2.800,00;7301;0;S;58;2019;"por nao ter necessidade no presente exercicio";PRP;1;X;X;00000000000000;2019
9;902;8;244;11;2083;339030170000000;"33 90 30 17 00 00 00";1038;0;0201900004522;16;8;2019;3.775,00;7301;0;S;58;2019;"MATERIAL  DE PROCESSAMENTO DE DADOS PARA MANUTENCAO DAS ROTINAS DE TRABALHO DO CRAS - BOLSA FAMILIA CONF RD 793 EM ANEXO. PROCESSO 116/19 EDITAL 64/19 PREGAO 058/19 SRP 033/19";PRP;1;X;X;00000000000000;2019
2;204;8;243;11;2009;339030190000000;"33 90 30 19 00 00 00";1;0;0201900004523;16;8;2019;140,00;678;0;N;0;0;"01  UN.  BOMBONA PARA O BEBEDOURO DE AGUA DO CONSELHO TUTELAR CONF RD 22 EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;502;12;361;2;2018;339039160000000;"33 90 39 16 00 00 00";20;0;0201900004524;16;8;2019;2.150,00;5301;0;N;0;0;"MAO    DE   OBRA  PARA  MANUTENCAO  DA  PARTE  ELETRICA,  HIDRAULICA  E  DE INFRAESTRUTURA PREDIAL DA E.M.E.F.P. GETULIO VARGAS CONF RD 204 EM ANEXO. NE  TRANSPOSTA DA NE 4334 - ALTERACAO CNPJ DO FORNECEDOR CONF ME. 556/19 EM ANEXO.";DPV;1;X;X;00000000000000;2019
9;902;8;241;11;2076;339030079900000;"33 90 30 07 99 00 00";1021;0;0201900004525;16;8;2019;36.061,50;678;0;N;16;2019;"GENEROS  ALIMENTICIOS PARA ELABORACAO DE LANCHES AOS PROJETOS DESENVOLVIDOS NO  CRAS  -  IDOSOS  CONF  CONTRATO No 29/2019 E TERMO ADITIVO No 001/19 EM ANEXO. PROCESSO No 30/19 EDITAL No 16/19 PREGAO No 16/19";PRP;1;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900004526;16;8;2019;1.500,00;7311;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 01.08.19 No BILHETE No 43";NSA;6;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900004527;16;8;2019;1.250,00;452;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 01.08.19 No BILHETE No 1.271";NSA;6;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900004528;16;8;2019;750,00;7312;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 01.08.19 No BILHETE No 486";NSA;6;X;X;00000000000000;2019
10;1003;23;691;4;2102;339031990000000;"33 90 31 99 00 00 00";1;0;0201900004529;16;8;2019;500,00;1968;0;N;0;0;"PREMIACAO  REF.  AO  PROGRAMA  NOTA  FISCAL  GAUCHA/RS  DE ACORDO COM A LEI MUNICIPAL 2668/16 E DECRETO 36/17. SORTEIO 01.08.19 No BILHETE No 2.392";NSA;6;X;X;00000000000000;2019
8;801;10;122;5;2049;339030240000000;"33 90 30 24 00 00 00";40;0;0201900004530;19;8;2019;1.495,00;1744;0;N;0;0;"MATERIAIS  PARA  MANUTENCAO  DE  INFRAESTRUTURA DAS SALAS DA SECR. DE SAUDE CONF RD 383 EM ANEXO.";DPV;1;X;X;00000000000000;2019
8;801;10;302;8;1310;449051990200000;"44 90 51 99 02 00 00";40;0;0201900004531;19;8;2019;480,00;4628;0;N;0;0;"TIJOLO  MACICO  PARA  CONSTRUCAO  DE CONTEIROS NO JARDIM DO PATIO DO PRONTO ATENDIMENTO - PADU CONF RD 384 EM ANEXO.";DPV;1;X;X;00000000000000;2019
8;801;10;303;9;2071;339032990300000;"33 90 32 99 03 00 00";4503;0;0201900004532;19;8;2019;545,00;6938;0;N;0;0;"MEDICAMENTO  PARA TRATAMENTO DE SAUDE DE PACIENTES ATENDIDOS NA REDE BASICA CONF RD 385 EM ANEXO. 02 FRS. DEPURA GOTAS 500UI/GT X R$ 54,50";DPV;1;X;X;00000000000000;2019
8;801;10;122;5;2049;339039730000000;"33 90 39 73 00 00 00";40;0;0201900004533;19;8;2019;3.350,00;4230;0;N;0;0;"TRANSPORTE  DE  TRES  DE MAIO A PORTO ALEGRE IDA E VOLTA PARA AS SERVIDORAS TANIA  BERNARDI  E  VEREDIANE  SIGOLIN  PARTICIPAR DO SEMINARIO ESTADUAL DE FORTALECIEMNTO  DA  ATENCAO PRIMARIA EM SAUDE NOS DIA 21 E 22.08.19 CONF RD 386 EM ANEXO.";DPV;1;X;X;00000000000000;2019
3;301;4;122;1;2010;339030230000000;"33 90 30 23 00 00 00";1;0;0201900004534;19;8;2019;9.639,50;5474;0;N;134;2019;"MATERIAL  PARA  CONFECCAO  DE UNIFORMES PARA OS SERVIDORES QUE TRABALHAM NO PREDIO DA PREFEITURA MUNICIPAL CONF RD 802 EM ANEXO. PROCESSO 134/19 DISPENSA 56/19";DPV;1;X;X;00000000000000;2019
4;401;4;123;1;2015;339030230000000;"33 90 30 23 00 00 00";1;0;0201900004535;19;8;2019;17.789,00;5474;0;N;134;2019;"MATERIAL  PARA  CONFECCAO  DE UNIFORMES PARA OS SERVIDORES QUE TRABALHAM NO PREDIO DA PREFEITURA MUNICIPAL CONF RD 803 EM ANEXO. PROCESSO 134/19 DISPENSA 56/19";DPV;1;X;X;00000000000000;2019
3;301;4;126;1;2011;339030170000000;"33 90 30 17 00 00 00";1;0;0201900004536;19;8;2019;4.747,00;5649;0;S;58;2019;"MATERIAIS  DE  INFORMATICA PARA MANUTENCAO DAS ROTINAS DE TRABALHO DO SETOR DE TI CONF RD 799 EM ANEXO. PROCESSO 116/19 EDITAL 64/19 PREGAO 58 /19 SRP 33/19";PRP;1;X;X;00000000000000;2019
8;801;10;303;9;2071;339032990300000;"33 90 32 99 03 00 00";4503;0;0201900004537;19;8;2019;6.344,50;6375;0;S;21;2019;"MEDICAMENTOS  PARA  A  FARMACIA  DO  MUNICIPIO  CONF  OC  800  EM  ANEXO. PROCESSO    No  42/19  EDITAL  No  23/19  PREGAO  No  21/19  SRP  No  13/19";PRP;1;X;X;00000000000000;2019
6;603;26;782;17;2036;339030540000000;"33 90 30 54 00 00 00";1;0;0201900004538;19;8;2019;44.750,00;4313;0;S;26;2019;"MATERIAL    PARA   MANUTENCAO  DAS  PONTES  E  PONTILHOES  DAS  LOCALIDADES INTERIORANAS DO MUNICIPIO CONF RD 801 EM ANEXO. PROCESSO 55/19 PREGAO 026/19 SRP 17/19";PRP;1;X;X;00000000000000;2019
3;301;4;126;1;2011;449052420000000;"44 90 52 42 00 00 00";1;0;0201900004539;19;8;2019;2.000,00;1243;0;S;58;2019;"SUPORTE  PARA  NOTEBOOK  PARA  O  SETOR  DE  TI  CONF  RD  806  EM ANEXO. PROCESSO 116/19 EDITAL 64/19 PREGAO 58/19 SRP 33/19";PRP;1;X;X;00000000000000;2019
3;301;4;126;1;2011;449052350000000;"44 90 52 35 00 00 00";1;0;0201900004540;19;8;2019;10.045,50;5818;0;S;58;2019;"MATERIAIS   PERMANENTE  PARA  O  SETOR  DE  TI  CONF  RD  804  EM  ANEXO. PROCESSO 116/19 EDITAL 64/19 PREGAO 58/19 SRP 33/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
3;301;4;126;1;2011;449052340000000;"44 90 52 34 00 00 00";1;0;0201900004541;19;8;2019;1.883,00;5818;0;S;58;2019;"MATERIAIS  PERMANENTE  PARA  O  SETOR DE TI CONF RD 804 EM ANEXO NE 4540. PROCESSO 116/19 EDITAL 64/19 PREGAO 58/19 SRP 33/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
3;301;4;126;1;2011;449052350000000;"44 90 52 35 00 00 00";1;0;0201900004542;19;8;2019;4.365,00;5649;0;S;58;2019;"MATERIAIS   PERMANENTE  PARA  O  SETOR  DE  TI  CONF  RD  805  EM  ANEXO. PROCESSO 116/19 EDITAL 64/19 PREGAO 58/19 SRP 33/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
3;301;4;126;1;2011;449052340000000;"44 90 52 34 00 00 00";1;0;0201900004543;19;8;2019;2.273,00;5649;0;S;58;2019;"MATERIAIS  PERMANENTE  PARA  O  SETOR DE TI CONF RD 805 EM ANEXO NE 4542. PROCESSO 116/19 EDITAL 64/19 PREGAO 58/19 SRP 33/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
8;801;10;301;6;2059;339039500300000;"33 90 39 50 03 00 00";40;0;0201900004544;19;8;2019;55.000,00;7141;0;N;17;2019;"SERVICOS  MEDICOS  PARA  ATENDIMENTO JUNTO A UNIDADE BASICA DE SAUDE ESF 02 CONF CONTRATO No 30/2019 E ADITIVO No 002/2019 EM ANEXO. PROCESSO No 041/19 DISPENSA 17/2019";DPV;1;X;X;00000000000000;2019
5;501;4;122;1;2016;339030170000000;"33 90 30 17 00 00 00";1;0;0201900004545;19;8;2019;725,00;7297;0;S;58;2019;"MATERIAL  DE  PROCESSAMENTO  DE DADOS PARA A SECRETARIA DE EDUCACAO CONF RD 813 EM ANEXO. PROCESSO 116/19 EDITAL 64/19 PREGAO 58 /19 SRP 33/19";PRP;1;X;X;00000000000000;2019
4;401;4;123;1;2015;339030010000000;"33 90 30 01 00 00 00";1;0;0201900004546;19;8;2019;6.285,00;7086;0;S;103;2018;"COMBUSTIVEL  PARA  ABASTECIMENTO  DAS  VIATURAS  DO SETOR DE FISCALIZACAO - FAZENDA CONF RD 807 EM ANEXO. PROCESSO  No  226/18  EDITAL  No  117/18 PREGAO PRESENCIAL No 103/18 SRP No 24/19 300 LTS GASOLINA COMUM X R$ 4,19";PRP;1;X;X;00000000000000;2019
3;301;4;126;1;2011;339030170000000;"33 90 30 17 00 00 00";1;0;0201900004547;19;8;2019;4.100,00;7235;0;S;55;2019;"MATERIAL  DE PROCESSAMENTO DE DADOS PARA MANUTENCAO DAS ROTINAS DE TRABALHO DO SETOR DE TI CONF RD 808 EM ANEXO. PROCESSO   No  110/19  EDITAL  No  59/19  PREGAO  No  55/19  SRP  No  32/19";PRP;1;X;X;00000000000000;2019
5;502;12;361;2;1010;449052410000000;"44 90 52 41 00 00 00";20;0;0201900004548;19;8;2019;31.150,00;5348;0;S;55;2019;"MICROCOMPUTADOR  PARA MANUTENCAO DAS ROTINAS DE TRABALHO DA EDUCACAO BASICA CONF RD 809 EM ANEXO. PROCESSO  No  110/19  EDITAL  No  59/19  PREGAO  No  55/19  SRP  No 32/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
5;501;4;122;1;2016;449052410000000;"44 90 52 41 00 00 00";1;0;0201900004549;19;8;2019;31.150,00;5348;0;S;55;2019;"MICROCOMPUTADOR  PARA  MANUTENCAO  DAS ROTINAS DE TRABALHO DA SECRETARIA DE EDUCACAO  CONF RD 810 EM ANEXO. PROCESSO  No  110/19  EDITAL  No  59/19  PREGAO  No  55/19  SRP  No 32/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
5;502;12;361;2;2020;449052410000000;"44 90 52 41 00 00 00";1;0;0201900004550;19;8;2019;31.150,00;5348;0;S;55;2019;"MICROCOMPUTADOR  PARA MANUTENCAO DAS ROTINAS DE TRABALHO DA EDUCACAO BASICA CONF RD 811 EM ANEXO. PROCESSO  No  110/19  EDITAL  No  59/19  PREGAO  No  55/19  SRP  No 32/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
5;502;12;361;2;2020;449052410000000;"44 90 52 41 00 00 00";1;0;0201900004550;21;8;2019;31.150,00;5348;0;S;55;2019;"EMPENHADO EM DOTACAO ORCAMENTARIA ERRADA.";PRP;1;X;X;00000000000000;2019
5;502;12;365;2;2021;449052410000000;"44 90 52 41 00 00 00";1;0;0201900004551;19;8;2019;31.150,00;5348;0;S;55;2019;"MICROCOMPUTADOR  PARA MANUTENCAO DAS ROTINAS DE TRABALHO DA EDUCACAO BASICA CONF RD 812 EM ANEXO. PROCESSO  No  110/19  EDITAL  No  59/19  PREGAO  No  55/19  SRP  No 32/19 PATRIM. No";PRP;1;X;X;00000000000000;2019
5;502;12;365;2;2021;449052410000000;"44 90 52 41 00 00 00";1;0;0201900004551;21;8;2019;31.150,00;5348;0;S;55;2019;"EMPENHADO EM DOTACAO ORCAMENTARIA ERRADA.";PRP;1;X;X;00000000000000;2019
3;301;4;122;1;2010;339030240000000;"33 90 30 24 00 00 00";1;0;0201900004552;19;8;2019;5.338,50;715;0;N;0;0;"MATERIAIS  PARA MANUTENCAO DE INFRAESTRUTURA DAS SALAS E SETORES DA SEC. DE ADMINISTRACAO CONF RD 76 EM ANEXO.";DPV;1;X;X;00000000000000;2019
3;301;4;122;1;2003;339039160000000;"33 90 39 16 00 00 00";1;0;0201900004553;19;8;2019;3.800,00;6265;0;N;0;0;"MAO  DE OBRA PARA MANUTENCAO DE INFRAESTRUTURA PREDIAL DO PALACIO MUNICIPAL CONF RD 77 EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;501;4;122;1;2016;339014140000000;"33 90 14 14 00 00 00";1;0;0201900004554;19;8;2019;209,00;5512;0;N;0;0;"1/4  DE DIARIA A IJUI NO DIA 19.08.19 PARA LEVAR O ONIBUS PLACA IKN 8965 DO TRANSPORTE ESCOLAR PARA INSPECAO CONF SD 802 EM ANEXO.";NSA;0;I;X;00000000000000;2019
8;801;10;785;8;2074;339014140000000;"33 90 14 14 00 00 00";40;0;0201900004555;19;8;2019;418,00;413;0;N;0;0;"1/2  DIARIA  A  PASSO  FUNDO  NO  DIA  20.08.19 ACOMPANHAR PACIENTE DURANTE PROCEDIMENTO CONF SD 796 EM ANEXO.";NSA;0;I;X;00000000000000;2019
2;203;4;124;1;2008;339039480000000;"33 90 39 48 00 00 00";1;0;0201900004556;19;8;2019;3.300,00;7267;0;N;0;0;"01  TAXA  DE  INSCRICAO  PARA  SERVIDORA FLAVIA B. DE LIMA PARTICIPAR DO 6o SEMINARIO  ESTADUAL  DE  CONTROLE  INTERNO E OUVIDORIAS MUNICIPAIS EM PORTO ALEGRE NO DIA 28, 29 E 30.08.19 CONF RD 21 EM ANEXO.";DPV;1;X;X;00000000000000;2019
2;201;4;122;1;2004;339039480000000;"33 90 39 48 00 00 00";1;0;0201900004557;19;8;2019;3.300,00;7267;0;N;0;0;"01  TAXA  DE  INSCRICAO  PARA  SERVIDORA  ELIANE  N.  PAIM PARTICIPAR DO 6o SEMINARIO  ESTADUAL  DE  CONTROLE  INTERNO E OUVIDORIAS MUNICIPAIS EM PORTO ALEGRE NO DIA 28, 29 E 30.08.19 CONF RD 21 EM ANEXO NE 4556.";DPV;1;X;X;00000000000000;2019
5;501;4;122;1;2016;339014140000000;"33 90 14 14 00 00 00";1;0;0201900004558;20;8;2019;209,00;5512;0;N;0;0;"1/4  DE DIARIA A IJUI NO DIA 20.08.19 PARA LEVAR O ONIBUS PLACA ISH 2663 DO TRANSPORTE ESCOLAR PARA INSPECAO CONF SD 803 EM ANEXO.";NSA;0;I;X;00000000000000;2019
5;502;12;361;2;2020;339030190000000;"33 90 30 19 00 00 00";1;0;0201900004559;20;8;2019;2.440,00;1243;0;N;59;2019;"MATERIAL  DE  ACONDICIONAMENTO  E  EMBALAGEM  PARA  AS  ESCOLAS  DE  ENSINO FUNDAMENTAL CONF CONTRATO 076/2019 E RD 759 EM ANEXO. PROCESSO No 117/19 EDITAL No 65/19 PREGAO 59/19";PRP;1;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004560;20;8;2019;1.383,00;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 2932, 4353, 3734. VALOR LIQUIDADO: R$ 414,90 - R$ 414,90 E R$ 553,20 DATA LIQUIDACAO: 01, 08 E 16.08.19 MEI: GABRIEL DOBLER DASSOW NIT: 210.4746.404-9 CNPJ: 16.661.758/0001-00";NSA;1;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004561;20;8;2019;750,50;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 1471 VALOR LIQUIDADO: R$ 750,78 DATA LIQUIDACAO: 01 E 16.08.19 MEI: IRINEU EUGENIO B. SOARES NIT: 118.8814.968-2 CNPJ: 28.095.761/0001-93";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004562;20;8;2019;3.200,00;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 3558 E 3944 VALOR LIQUIDADO: R$ 2.700,00 E R$ 500,00 DATA LIQUIDACAO: 01 E 19.08.19 MEI: JOSE LUIS DE OLIVEIRA DIAS NIT: 126.2601.470-4 CNPJ: 29.973.694/0001-25";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004563;20;8;2019;1.520,00;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 4331, 4286 E 4454 VALOR LIQUIDADO: R$ 200,00 - R$ 1.070,00E R$ 250,00 DATA LIQUIDACAO: 08, 12 E 20.08.19 MEI: VANDERLEI ROQUE BERTOLDO NIT: 190.0019.792-1 CNPJ: 18.651.431/0001-83";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004564;20;8;2019;1.400,00;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 3855 E 3888 VALOR LIQUIDADO: R$ 950,00 E R$ 450,00 DATA LIQUIDACAO: 01.08.19 MEI: JOSE CARLOS MULLER PIPPER NIT: 207.6932.978-5 CNPJ: 26.945.211/0001-90";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004565;20;8;2019;2.324,00;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 3733 E 1478 VALOR LIQUIDADO: R$ 1.132,40 E R$ 1.192,00 DATA LIQUIDACAO: 06 E 20.08.19 MEI: CELONI TABORDA ZIMMERMANN NIT: 170.1760.707-2 CNPJ: 97.551.920/0001-30";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004566;20;8;2019;13.345,00;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 3728 VALOR LIQUIDADO: R$ 13.345,00 DATA LIQUIDACAO: 09.08.19 MEI: ALDENIR FERNANDES DE BAIRROS NIT: 122.2932.767-6 CNPJ: 19.132.241/0001-12";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004567;20;8;2019;1.026,50;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 2038 VALOR LIQUIDADO: R$ 1.026,60 DATA LIQUIDACAO: 08.08.19 MEI: LUCIANO DIAS PIRES NIT: 127.7024.670-6 CNPJ: 14.824.255/0001-83";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004568;20;8;2019;2.964,50;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 2455 VALOR LIQUIDADO: R$ 2.964,63 DATA LIQUIDACAO: 15 E 16.08.19 MEI: JOAO ROQUE BARASUOL BERTI NIT: 113.3243.837-1 CNPJ: 95.136.685/0001-04";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004569;20;8;2019;4.093,50;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 3186, 2507, 2670 E 3251 VALOR  LIQUIDADO:  R$  1.123,75  -  R$ 1.250,00 - R$ 1.420,00 E R$ 300,00 DATA LIQUIDACAO: 15 E 16.08.19 MEI: ZEFERINO NOGARA NIT: 122.3330.763-3 CNPJ: 16.656.109/0001-11";NSA;0;X;X;00000000000000;2019
11;1101;28;846;0;7;339047200000000;"33 90 47 20 00 00 00";1;0;0201900004570;20;8;2019;2.776,00;155;0;N;0;0;"CONTRIBUICAO PATRONAL DE 20% SOBRE LIQUIDACAO DE SERVICOS PRESTADO POR MEI.  NE: 2508 E 2669 VALOR LIQUIDADO: R$ 732,00 E R$ 2.044,00 DATA LIQUIDACAO: 08 E 16.08.19 MEI: CAETANO LIMA DA SILVA NIT: 206.1541.254-2 CNPJ: 31.344.379/0001-80";NSA;0;X;X;00000000000000;2019
10;1002;20;608;4;2094;339030990100000;"33 90 30 99 01 00 00";1;0;0201900004571;21;8;2019;165,00;6504;0;N;0;0;"MATERIAL  PARA CONSERTO DA MOTOSERRA DA INFRAESTRUTURA BASICA DE CAMPO CONF RD 65 EM ANEXO. NE 4571 = R$ 33,00 NE 4572 = R$ 78,00 NE 4573 = R$ 39,00";DPV;1;X;X;00000000000000;2019
10;1002;20;608;4;2094;339030280000000;"33 90 30 28 00 00 00";1;0;0201900004572;21;8;2019;390,00;6504;0;N;0;0;"MATERIAL  DE  PROTECAO  E SEGURANCA AOS SERVIDORES DA INFRAESTRUTURA BASICA DE CAMPO CONF RD 65 EM ANEXO NE 4571.";DPV;1;X;X;00000000000000;2019
10;1002;20;608;4;2094;339039170000000;"33 90 39 17 00 00 00";1;0;0201900004573;21;8;2019;195,00;6504;0;N;0;0;"MAO  DE  OBRA  PARA CONSERTO DA MOTOSERRA DA INFRAESTRUTURA BASICA DE CAMPO CONF RD 65 EM ANEXO NE 4571.";DPV;1;X;X;00000000000000;2019
6;603;26;782;17;2111;339030390000000;"33 90 30 39 00 00 00";1;0;0201900004574;21;8;2019;1.225,00;3923;0;N;0;0;"PECAS PARA CONSERTO DO CAMINHAO No 17 CONF RD 158 EM ANEXO.";DPV;1;X;X;00000000000000;2019
7;702;15;452;10;2043;339030390000000;"33 90 30 39 00 00 00";1;0;0201900004575;21;8;2019;397,50;3923;0;N;0;0;"EIXO GARFO CAMBIO PARA SUBSTITUICAO NO CAMINHAO No 24 CONF RD 131 EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;504;12;782;2;2031;339039190000000;"33 90 39 19 00 00 00";1017;0;0201900004576;21;8;2019;2.000,00;4394;0;N;0;0;"GRAVACOES  DE  NUMERO DE CHASSI NOS VEICULOS DA FROTA DO TRANSPORTE ESCOLAR CONF RD 234 EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;503;13;392;3;2026;339030140000000;"33 90 30 14 00 00 00";1;0;0201900004577;21;8;2019;101,50;4925;0;N;0;0;"MAPA  HIDROLOGIA  DO  MUNICIPIO  DE  INDEPENDENCIA PARA DESENVOLVIMENTO DAS ATIVIDADES DA GINCANA AMBIENTAL CONF RD 233 EM ANEXO.";DPV;1;X;X;00000000000000;2019
10;1001;20;122;1;2090;339030240000000;"33 90 30 24 00 00 00";1;0;0201900004578;21;8;2019;450,00;6265;0;N;0;0;"LAMPADAS    FLUORESCENTE   LED  PARA  SUBSTITUICAO  NA  SALA  DA  SECR.  DE AGRICULTURA CONF RD 064 EM ANEXO. NE 4578 = R$ 90,00 NE 4579 = R$ 50,00";DPV;1;X;X;00000000000000;2019
10;1001;20;122;1;2090;339039160000000;"33 90 39 16 00 00 00";1;0;0201900004579;21;8;2019;250,00;6265;0;N;0;0;"MAO  DE  OBRA PARA SUBSTITUICAO DE LAMPADAS NA SALA DA SECR. DE AGRICULTURA CONF RD 064 EM ANEXO NE 4578.";DPV;1;X;X;00000000000000;2019
8;801;10;302;8;2064;339093080000000;"33 90 93 08 00 00 00";40;0;0201900004580;21;8;2019;1.250,00;6631;0;N;0;0;"RESSARCIMENTO  DE  CONSULTA/EXAME  MEDICO  CONF LEI 2613/15 DE ACORDO COM O DECRETO 104/15 CONF RD 387 EM ANEXO.";NSA;6;X;X;00000000000000;2019
8;801;10;301;6;2059;339039509900000;"33 90 39 50 99 00 00";4011;0;0201900004581;21;8;2019;4.500,00;6172;0;N;0;0;"SESSOES  DE  PSICOTERAPIA  PARA  CONTINUIDADE DE TRATAMENTO DE PACIENTE POR INDICACAO MEDICA CONF RD 388 EM ANEXO.";DPV;1;X;X;00000000000000;2019
5;502;12;365;2;2022;339030150000000;"33 90 30 15 00 00 00";20;0;0201900004582;21;8;2019;2.100,00;6901;0;N;0;0;"PLACA  INAUGURAL EM INOX DA AMPLIACAO DA EMEI LAR DA CRIANCA CONF RD 225 EM ANEXO.";DPV;1;X;X;00000000000000;2019
2;204;8;243;11;2009;339039690000000;"33 90 39 69 00 00 00";1;0;0201900004583;21;8;2019;10.088,00;4980;0;N;57;2019;"SEGURO  PARA  O VEICULO CITROEN/AIRCROSS (IZD3G00) DO CONSELHO TUTELAR CONF RD 818 E CONTRATO No 079/19 EM ANEXO. PROCESSO 135/19 DISPENSA 57/19";DPV;1;X;X;00000000000000;2019
